concept_id,name
5175,Form patellar reflex
5176,Pericardial friction rub
5177,Displaced point of maximal impulse
5178,Pmi epigastric
5179,Mid clavicular line
5180,Rash
5181,Rhonchi
5182,Form  rhonchi
5183,Rhythm
5184,Form  rhythm
5185,S1 increased
5186,Loud p2
5187,S2 paradoxical split
5188,S2 single
5189,S2 diminished A2
5190,S2 fixed split
5191,S3 gallop
5192,Icteric sclera
5193,Form scleric icteric
5194,Splenomegaly
5195,Spleen size
5196,Submandibular
5197,Supraclavicular
5198,Diffuse goiter
5199,Multinodular goiter
5200,Thyroid nodule
5201,Temporal wasting
5202,Dull tympanic membrane
5203,Form  TM dull
5204,Injected tympanic membrane
5205,Form  TM injected
5206,Trachea deviated
5207,Form trachea deviated
5208,Leg ulcers
5209,Wheeze
5210,Heart comment
5211,Chest comment
5212,Heent comment
5213,Abdomen comment
5214,Musculoskeletal comment
5215,Neurologic comment
5216,Extremities comment
5217,General exam comment
5218,Psychiatric comment
5219,Chief complaint
5220,Febrile illness
5221,Febrile illness time
5222,Pulmonary symptoms
5223,Pulmonary symptoms time
5224,Gastrointestinal symptoms
5225,Weight loss
5226,Weakness
5227,Chief complaint comment
5228,Problem comment
5229,Order CXR
5230,Fetal hemoglobin
5231,Order SGPT
5232,Order VDRL
5233,Order CD4
5234,Order viral load
5235,Start INH
5236,Start septrin
5237,Start HAART
5238,Admit to MTRH
5239,Plan comment
5240,z_deprecated Lost to followup
5241,Death
5242,Respiratory rate
5243,Gluteal wasting
5244,Oral sores
5245,Pallor
5246,Otorrhea
5247,Form  ear discharge
5248,Purulent discharge
5249,Tonsilar hypertrophy
5250,Rickets
5251,Order elisa
5252,Order PC DNA
5253,Exclusive breastfeeding
5254,Infant formula
5255,Feed RF
5256,Other - retired
5257,BCG
5258,Poliomyelitis
5259,DPT
5260,Hep B
5261,Hemophilus influenza B vaccination
5262,Measles
5263,Irritable
5264,Abnormal tone
5265,Apathetic
5266,Neurologic symptoms
5267,Poor WT gain
5268,Poor WT gain time
5269,Self pay
5270,Condoms
5271,Family planning
5272,Pregnancy status
5273,Pregnancy outcome
5274,Family planning via oral contraceptive pills
5275,Intrauterine device
5276,Hysterectomy
5277,Natural family planning
5278,Diaphragm
5279,Injectable contraceptives
5280,Family planning via other means
5281,Family planning other spec
5282,Pay category
5283,Karnofsky performance score
5284,Skin
5285,Skin comment
5286,Lymph nodes
5287,Lymph nodes comment
5288,ENT
5289,Head neck
5290,Head neck comment
5291,Chest
5292,Heart
5293,Abdomen
5294,Urogenital
5295,Urogenital comment
5296,Extremities
5297,Musculoskeletal
5298,Neurologic
5299,Psychiatric
5300,Other physical exam
5301,Other physical exam desc
5302,Other physical exam comment
5303,Childs current HIV status
5304,Initial visit
5305,Time to return visit
5306,Time to return visit other
5307,Development
5308,Development comment
5309,Appropriate milestones
5310,"Tanner staging, qualitative"
5311,"Tanner staging, quantitative"
5312,Joint swelling
5313,Muscle tenderness
5314,Head circumference
5315,Visit type
5316,Currently breastfed FU
5317,Breastfed otherfood FU
5318,Currently in school FU
5319,Audit-3 overall frequency
5320,Audit-3 typical day
5321,Audit-3 six or more drinks
5322,Alcohol use comment
5323,Development milestones
5324,Lost development milestones
5325,Patient ID
5326,APT date
5327,Asymptomatic HIV infection
5328,Persistent generalized lymphadenopathy
5329,Adult herpes zoster
5330,"Minor mucocutaneous manifestations (seborrheic dermatitis, prurigo, fungal nail infections, recurrent oral ulcerations, angular chelitis)"
5331,WHO HIV - recurrent upper respiratory infections
5332,"Moderate weight loss less than or equal to 10 percent, unexplained"
5333,"Severe bacterial infection (eg pneumonia, pyomyosistis, sepsis)"
5334,Oral candidiasis
5335,WHO HIV - chronic diarrhea
5336,WHO HIV - prolonged fever
5337,Oral hairy leukoplakia
5338,Tuberculosis within year
5339,Unintentional weight loss more than 10 percent of body weight in abscence of concurrent illness
5340,"Candidiasis of oseophagus, trachea and bronchi or lungs"
5341,WHO HIV - extrapulmonary cryptococcosis
5342,WHO HIV - cryptosporidiosis with diarrhea
5343,WHO HIV - cytomegalovirus disease not liver spleen nodes
5344,"Chronic herpes simplex infection (orolabial, gential / anorectal >1 month or visceral at any site)"
5345,Encephalopathy
5346,WHO HIV - HIV wasting syndrome
5347,Kaposi sarcoma
5348,WHO HIV - lymphoma
5349,WHO HIV - disseminated atypical mycobacteriosis
5350,Any disseminated endemic mycosis
5351,WHO HIV - extrapulmonary tuberculosis
5352,PCP
5353,WHO HIV - progressive multifocal leukoencephalopathy
5354,Salmonella septicemia
5355,Toxoplasmosis
5356,Current WHO HIV stage
5357,WH ostage
5358,CR xnormal
5359,CR xreading
5360,Current OI therapy
5361,OI eligibility
5362,OI ineligible HIV status
5363,OI newly eligible cd4
5364,OI newly eligible WHO
5365,OI newly eligible HIV exposed
5366,OI newly eligible other
5367,OI newly eligible other specify
5368,OI previously eligible
5369,OI previously eligible desc
5370,OI prescribed
5371,Reason OI NOT prescribed
5372,Current ARV therapy
5373,ARV eligibility
5374,ARV ineligible HIV status
5375,ARV newly eligible CD4
5376,ARV newly eligible WHO
5377,ARV previously eligible
5378,ARV previously eligible desc
5379,ARV prescribed
5380,Reason ARV NOT prescribed
5381,Perscomp
5382,Provider
5383,AZT recommendation
5384,AZT start stop date
5385,AZT discontinuation1 today
5386,AZT discontinuation2 today
5387,AZT SIG
5388,Lamivudine recommendation
5389,Lamivudine start stop date
5390,Lamivudine discontinuation1 today
5391,Lamivudine discontinuation2 today
5392,Lamivudine sig
5393,Stavudine recommendation
5394,Stavudine start stop date
5395,Stavudine discontinuation1 today
5396,Stavudine discontinuation2 today
5397,Stavudine sig
5398,Didanosine recommendation
5399,Didanosine start stop date
5400,Didanosine discontinuation1 today
5401,Didanosine discontinuation2 today
5402,Didanosine sig
5403,Abacavir recommendation
5404,Abacavir start stop date
5405,Abacavir discontinuation1 today
5406,Abacavir discontinuation2 today
5407,Abacavir sig
5408,Nevirapine recommendation
5409,Nevirapine start stop date
5410,Nevirapine discontinuation1 today
5411,Nevirapine discontinuation2 today
5412,Nevirapine sig
5413,Efavirenz recommendation
5414,Efavirenz start stop date
5415,Efavirenz discontinuation1 today
5416,Efavirenz discontinuation2 today
5417,Efavirenz sig
5418,Nelfinavir recommendation
5419,Nelfinavir start stop date
5420,Nelfinavir discontinuation1 today
5421,Nelfinavir discontinuation2 today
5422,Nelfinavir sig
5423,ARV comments
5424,Other antiretroviral drug
5425,ARV other1 recommendation
5426,ARV other1 start stop date
5427,ARV other1 discontinuation1
5428,ARV other1 discontinuation2
5429,ARV other1 sig
5430,ARV other2 specify
5431,ARV other2 recommendation
5432,ARV other2 start stop date
5433,ARV other2 discontinuation1
5434,ARV other2 discontinuation2
5435,ARV other2 sig
5436,Cotrimoxazole recommendation
5437,Cotrimoxazole start stop date
5438,Cotrimoxazole discontinuation1 today
5439,Cotrimoxazole discontinuation2 today
5440,Cotrimoxazole sig
5441,Dapsone recommendation
5442,Dapsone start stop date
5443,Dapsone discontinuation1 today
5444,Dapsone discontinuation2 today
5445,Dapsone sig
5446,Fluconazole recommendation
5447,Fluconazole start stop date
5448,Fluconazole discontinuation1 today
5449,Fluconazole discontinuation2 today
5450,Fluconazole sig
5451,Isoniazid recommendation
5452,Isoniazid start stop date
5453,Isoniazid discontinuation1 today
5454,Isoniazid discontinuation2 today
5455,Isoniazid sig
5456,Other1 specify
5457,Other1 recommendation
5458,Other1 start stop date
5459,Other1 discontinuation1
5460,Other1 discontinuation2
5461,Other1 sig
5462,Other2 specify
5463,Other2 recommendation
5464,Other2 start stop date
5465,Other2 discontinuation1
5466,Other2 discontinuation2
5467,Other2 sig
5468,OI comments
5469,Order none
5470,Order complete blood count
5471,Order ast
5472,Order creatinine
5473,Serum electrolytes
5474,Order infant HIV
5475,Tuberculin skin test
5476,Order AFB
5477,Order pregnancy test
5478,Order radiology test
5479,Order radiology test spec
5480,Order other
5481,Order other spec
5482,No referral
5483,Family planning services
5484,Nutritional support
5485,Inpatient care or hospitalization
5486,Social support services
5487,Tuberculosis treatment or dot program
5488,Adherence counseling
5489,Mental health services
5490,Psychosocial counseling
5491,Other referral
5492,Referral other spec
5493,Referral immunization
5494,Referral immunization spec
5495,OI alteration
5496,OI eligible
5497,CD4 count
5499,CD4 date
5500,ARV eligible
5501,ARV medicine change
5502,TB further work up
5503,Additional evaluation
5504,Additional evaluation desc
5505,OI alteration comment
5506,Clinical officer
5507,Consultant
5508,Hospitalized since last visit
5509,Hospitalization last visit number
5510,Hospitalization last visit desc
5511,Outside HC
5512,Outside HC public DR
5513,Outside HC pharmacist
5514,Outside HC private DR
5515,Outside HC traditional care
5516,Outside HC other
5517,Outside HC other desc
5518,MTCT service none
5519,MTCT service psychosocial
5520,MTCT service mental health
5521,MTCT service adherence
5522,MTCT service social support
5523,MTCT service nutritional
5524,MTCT service other
5525,MTCT service other desc
5526,Breastfed exclusively
5527,Mixed feeding
5528,TB comment
5529,Hepatic disease comment
5530,Renal disease comment
5531,Anemia comment
5532,Mental illness comment
5533,Other condition1
5534,Other condition1 spec
5535,Other condition1 comment
5536,Other condition2
5537,Other condition2 spec
5538,Other condition2 comment
5539,Sign symptom yes no
5540,Difficulty breathing
5541,Numbness
5542,Thrush
5543,Weakness
5544,Weight gain
5545,Sign symptom other1
5546,Sign symptom other desc
5547,Congenital abnormality
5548,Rapid breathing
5549,Rapid breathing time
5550,Learning problems
5551,Sescode
5552,Ses
5553,Patient ID
5554,APT date
5555,Married
5556,Divorced/separated
5557,Number of wives
5558,Total number of children sired
5559,First child age
5560,Last child age
5561,Spouse dead
5562,Discorded couple
5563,Spouse expired from HIV
5564,Spouses partner suspected HIV+
5565,Spouse aware HIV
5566,Partner confirmed HIV+
5567,Patient multiple sexual partners
5568,Partner multiple sexual partners
5569,Patient had sex in last 6mo
5570,Number of sexual partners
5571,Family planning via condoms
5572,HIV therapy
5573,Number of siblings
5574,Age of first sibling
5575,Age of last sibling
5576,ARV for mother
5577,Episiotomy on mother
5578,Rupture of membranes more than 4 hours
5579,Breastfeeding EX
5580,Mixed feeding
5581,Formula feeds
5582,Other feeds
5583,Restarted breast feed
5584,Iycf or milk counsel ever
5585,Immunizations up to date
5586,ARV counsel prior to birth
5587,Sibling HIV infected
5588,Mother deceased
5589,Father deceased
5590,Suspect HIV caused mother death
5591,Suspect HIV caused father death
5592,Father aware of child serostatus
5593,Maternal treatment for HIV or OI
5594,MTCT patient type
5595,Antepartum postpartum
5596,Estimated date of confinement
5597,Est delivery mo
5598,Est delivery yr
5599,Date of confinement
5600,Delivery mo
5601,Delivery yr
5602,Household member ENR
5603,Relationhip to MTCT woman
5604,Index woman MTCT
5605,Clinic travel time
5606,Attended school ever
5607,Years of school completed
5608,Employed outside home
5609,Home electricity
5610,Home plumbing
5611,Total people living in home
5612,Total children under 5yo living in home
5613,Children between5 and14
5614,Individuals15 and over
5615,Not married
5616,"HIV disclosure to anyone, specific"
5617,Partner or spouse
5618,Friend
5619,Health care provider
5620,Other family member
5621,Other household member
5622,Other non-coded
5623,HIV disclosure other spec
5624,Gravidity
5625,Spouse year of death from HIV
5626,Patient relation to MTCT woman
5627,Child attended school
5628,School years completed
5629,Currently in school
5630,Method of delivery
5631,Method of delivery other
5632,Currently breastfeeding child
5633,Child fed other food
